week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
1985-09-29,17,3049484.0,Big River,Eugene O'Neill Theatre,265438.0,,34.75,,7639,1018,0.938,8,0
1985-10-06,18,3365082.0,Big River,Eugene O'Neill Theatre,286174.0,,36.77,,7782,1018,0.9556,8,0
1985-10-13,19,4054665.0,Big River,Eugene O'Neill Theatre,303231.0,,37.39,,8110,1018,0.9958,8,0
1985-10-20,20,3951350.0,Big River,Eugene O'Neill Theatre,297818.0,,36.89,,8073,1018,0.9913,8,0
1985-10-27,21,3870274.0,Big River,Eugene O'Neill Theatre,300103.0,,37.12,,8085,1018,0.9928,8,0
1985-11-03,22,3665109.0,Big River,Eugene O'Neill Theatre,280332.0,,36.0,,7788,1018,0.9563,8,0
1985-11-10,23,3934418.0,Big River,Eugene O'Neill Theatre,294612.0,,36.19,,8141,1018,0.9996,8,0
1985-11-17,24,3852479.0,Big River,Eugene O'Neill Theatre,288633.0,,36.63,,7879,1018,0.9675,8,0
1985-11-24,25,3769079.0,Big River,Eugene O'Neill Theatre,295406.0,,36.24,,8151,1018,1.0009,8,0
1985-12-01,26,4822918.0,Big River,Eugene O'Neill Theatre,319253.0,,38.9,,8206,1018,1.0076,8,0
1985-12-08,27,4280354.0,Big River,Eugene O'Neill Theatre,311713.0,,38.0,,8203,1018,1.0072,8,0
1985-12-15,28,4169643.0,Big River,Eugene O'Neill Theatre,288933.0,,36.28,,7963,1018,0.9778,8,0
1985-12-22,29,3483038.0,Big River,Eugene O'Neill Theatre,273729.0,,37.2,,7358,1018,0.9035,8,0
1985-12-29,30,5287547.0,Big River,Eugene O'Neill Theatre,325070.0,,39.57,,8216,1018,1.0088,8,0
1986-01-05,31,4720108.0,Big River,Eugene O'Neill Theatre,305798.0,,39.7,,7703,1018,0.9458,8,0
1986-01-12,32,3809728.0,Big River,Eugene O'Neill Theatre,226715.0,,34.77,,6521,1018,0.8007,8,0
1986-01-19,33,4111558.0,Big River,Eugene O'Neill Theatre,234974.0,,33.78,,6956,1018,0.8541,8,0
1986-01-26,34,3555363.0,Big River,Eugene O'Neill Theatre,185532.0,,31.88,,5820,1018,0.7146,8,0
1986-02-02,35,3306361.0,Big River,Eugene O'Neill Theatre,178404.0,,31.02,,5751,1018,0.7062,8,0
1986-02-09,36,3054492.0,Big River,Eugene O'Neill Theatre,172743.0,,32.4,,5331,1018,0.6546,8,0
1986-02-16,37,3882120.0,Big River,Eugene O'Neill Theatre,228091.0,,34.59,,6594,1018,0.8097,8,0
1986-02-23,38,3483191.0,Big River,Eugene O'Neill Theatre,213565.0,,31.09,,6870,1018,0.8436,8,0
1986-03-02,39,3156411.0,Big River,Eugene O'Neill Theatre,181186.0,,31.05,,5835,1018,0.7165,8,0
1986-03-09,40,3017183.0,Big River,Eugene O'Neill Theatre,190201.0,,31.62,,6016,1018,0.7387,8,0
1986-03-16,41,3442545.0,Big River,Eugene O'Neill Theatre,234356.0,,33.84,,6926,1018,0.8504,8,0
1986-03-23,42,3533147.0,Big River,Eugene O'Neill Theatre,229115.0,,35.62,,6432,1018,0.7898,8,0
1986-03-30,43,3991705.0,Big River,Eugene O'Neill Theatre,288438.0,,36.31,,7944,1018,0.9754,8,0
1986-04-06,44,3632735.0,Big River,Eugene O'Neill Theatre,261661.0,,35.52,,7366,1018,0.9045,8,0
1986-04-13,45,3409648.0,Big River,Eugene O'Neill Theatre,208047.0,,35.56,,5850,1018,0.7183,8,0
1986-04-20,46,3727500.0,Big River,Eugene O'Neill Theatre,221448.0,,35.53,,6233,1018,0.7653,8,0
1986-04-27,47,3822705.0,Big River,Eugene O'Neill Theatre,231870.0,,35.55,,6522,1018,0.8008,8,0
1986-05-04,48,3964216.0,Big River,Eugene O'Neill Theatre,216962.0,,35.36,,6135,1018,0.7533,8,0
1986-05-11,49,4084435.0,Big River,Eugene O'Neill Theatre,201338.0,,34.45,,5844,1018,0.7176,8,0
1986-05-18,50,4304818.0,Big River,Eugene O'Neill Theatre,214359.0,,34.4,,6232,1018,0.7652,8,0
1986-05-25,51,4094262.0,Big River,Eugene O'Neill Theatre,212044.0,,33.49,,6331,1018,0.7774,8,0
1986-06-01,52,3310430.0,Big River,Eugene O'Neill Theatre,173470.0,,32.15,,5396,1018,0.6626,8,0
1986-06-08,1,3846160.0,Big River,Eugene O'Neill Theatre,195811.0,,33.41,,5860,1018,0.7195,8,0
1986-06-15,2,3679698.0,Big River,Eugene O'Neill Theatre,199685.0,,31.48,,6344,1018,0.779,8,0
1986-06-22,3,3767289.0,Big River,Eugene O'Neill Theatre,225947.0,,32.43,,6967,1018,0.8555,8,0
1986-06-29,4,3900725.0,Big River,Eugene O'Neill Theatre,209237.0,,32.07,,6524,1018,0.8011,8,0
1986-07-06,5,3160669.0,Big River,Eugene O'Neill Theatre,220552.0,,34.63,,6368,1018,0.7819,8,0
1986-07-13,6,3486170.0,Big River,Eugene O'Neill Theatre,226816.0,,30.37,,7469,1018,0.9171,8,0
1986-07-20,7,3716807.0,Big River,Eugene O'Neill Theatre,217225.0,,30.56,,7107,1018,0.8727,8,0
1986-07-27,8,3726074.0,Big River,Eugene O'Neill Theatre,210658.0,,30.78,,6844,1018,0.8404,8,0
1986-08-03,9,3677956.0,Big River,Eugene O'Neill Theatre,215921.0,,31.18,,6924,1018,0.8502,8,0
1986-08-10,10,4266704.0,Big River,Eugene O'Neill Theatre,242468.0,,32.55,,7449,1018,0.9147,8,0
1986-08-17,11,4352702.0,Big River,Eugene O'Neill Theatre,227026.0,,31.21,,7273,1018,0.8931,8,0
1986-08-24,12,4587206.0,Big River,Eugene O'Neill Theatre,210586.0,,30.02,,7015,1018,0.8614,8,0
1986-08-31,13,4294657.0,Big River,Eugene O'Neill Theatre,221802.0,,30.73,,7218,1018,0.8863,8,0
1986-09-07,14,3213529.0,Big River,Eugene O'Neill Theatre,106481.0,,40.11,,2655,1018,0.326,8,0
1986-09-14,15,3762479.0,Big River,Eugene O'Neill Theatre,144713.0,,31.99,,4523,1018,0.5554,8,0
1986-09-21,16,4044952.0,Big River,Eugene O'Neill Theatre,153904.0,,31.77,,4845,1018,0.5949,8,0
1986-09-28,17,3971521.0,Big River,Eugene O'Neill Theatre,154138.0,,32.76,,4705,1018,0.5777,8,0
1986-10-05,18,3571536.0,Big River,Eugene O'Neill Theatre,136936.0,,32.21,,4251,1018,0.522,8,0
1986-10-12,19,3967843.0,Big River,Eugene O'Neill Theatre,158200.0,,32.96,,4800,1018,0.5894,8,0
1986-10-19,20,3909550.0,Big River,Eugene O'Neill Theatre,197419.0,,32.9,,6001,1018,0.7369,8,0
1986-10-26,21,3848405.0,Big River,Eugene O'Neill Theatre,196903.0,,30.82,,6389,1018,0.7845,8,0
1986-11-02,22,3379049.0,Big River,Eugene O'Neill Theatre,155925.0,,31.62,,4931,1018,0.6055,8,0
1986-11-09,23,3979725.0,Big River,Eugene O'Neill Theatre,205818.0,,32.33,,6367,1018,0.7818,8,0
1986-11-16,24,3808702.0,Big River,Eugene O'Neill Theatre,192228.0,,31.85,,6036,1018,0.7412,8,0
1986-11-23,25,3738186.0,Big River,Eugene O'Neill Theatre,182010.0,,31.47,,5784,1018,0.7102,8,0
1986-11-30,26,4493604.0,Big River,Eugene O'Neill Theatre,271925.0,,36.7,,7410,1018,0.9099,8,0
1986-12-07,27,3914019.0,Big River,Eugene O'Neill Theatre,236613.0,,34.05,,6948,1018,0.8531,8,0
1986-12-14,28,3812903.0,Big River,Eugene O'Neill Theatre,213329.0,,33.47,,6373,1018,0.7825,8,0
1986-12-21,29,3218987.0,Big River,Eugene O'Neill Theatre,155551.0,,31.56,,4929,1018,0.6052,8,0
1986-12-28,30,4405477.0,Big River,Eugene O'Neill Theatre,240565.0,,36.92,,6515,1018,0.8,8,0
1987-01-04,31,4843514.0,Big River,Eugene O'Neill Theatre,238276.0,,33.15,,7187,1018,0.8825,8,0
1987-01-11,32,3372851.0,Big River,Eugene O'Neill Theatre,143411.0,,30.36,,4723,1018,0.5799,8,0
1987-01-18,33,3361611.0,Big River,Eugene O'Neill Theatre,178847.0,,31.04,,5761,1018,0.7074,8,0
1987-01-25,34,2858371.0,Big River,Eugene O'Neill Theatre,113274.0,,29.83,,3797,1018,0.4662,8,0
1987-02-01,35,2641531.0,Big River,Eugene O'Neill Theatre,115579.0,,32.21,,3588,1018,0.4406,8,0
1987-02-08,36,2706115.0,Big River,Eugene O'Neill Theatre,114721.0,,32.04,,3581,1018,0.4397,8,0
1987-02-15,37,3370871.0,Big River,Eugene O'Neill Theatre,171257.0,,32.97,,5195,1018,0.6379,8,0
1987-02-22,38,3412369.0,Big River,Eugene O'Neill Theatre,159100.0,,29.39,,5413,1018,0.6647,8,0
1987-03-01,39,3464219.0,Big River,Eugene O'Neill Theatre,121026.0,,29.31,,4129,1018,0.507,8,0
1987-03-08,40,3900301.0,Big River,Eugene O'Neill Theatre,134981.0,,29.31,,4606,1018,0.5656,8,0
1987-03-15,41,4522505.0,Big River,Eugene O'Neill Theatre,172751.0,,29.25,,5905,1018,0.7251,8,0
1987-03-22,42,4644462.0,Big River,Eugene O'Neill Theatre,197767.0,,30.29,,6529,1018,0.8017,8,0
1987-03-29,43,4687880.0,Big River,Eugene O'Neill Theatre,200204.0,,29.73,,6733,1018,0.8267,8,0
1987-04-05,44,4530629.0,Big River,Eugene O'Neill Theatre,174520.0,,29.68,,5881,1018,0.7221,8,0
1987-04-12,45,4730970.0,Big River,Eugene O'Neill Theatre,176984.0,,30.51,,5800,1018,0.7122,8,0
1987-04-19,46,5483530.0,Big River,Eugene O'Neill Theatre,227038.0,,31.24,,7267,1018,0.8923,8,0
1987-04-26,47,5432436.0,Big River,Eugene O'Neill Theatre,218871.0,,30.27,,7230,1018,0.8878,8,0
1987-05-03,48,5127230.0,Big River,Eugene O'Neill Theatre,184678.0,,30.09,,6138,1018,0.7537,8,0
1987-05-10,49,4914884.0,Big River,Eugene O'Neill Theatre,176303.0,,29.31,,6016,1018,0.7387,8,0
1987-05-17,50,5199978.0,Big River,Eugene O'Neill Theatre,196410.0,,30.51,,6437,1018,0.7904,8,0
1987-05-24,51,4892454.0,Big River,Eugene O'Neill Theatre,195770.0,,29.85,,6559,1018,0.8054,8,0
1987-05-31,52,4308465.0,Big River,Eugene O'Neill Theatre,167225.0,,28.01,,5970,1018,0.7331,8,0
1987-06-07,1,4340887.0,Big River,Eugene O'Neill Theatre,181330.0,,28.14,,6445,1018,0.7914,8,0
1987-06-14,2,4737770.0,Big River,Eugene O'Neill Theatre,202450.0,,27.81,,7280,1018,0.8939,8,0
1987-06-21,3,4563575.0,Big River,Eugene O'Neill Theatre,190756.0,,29.26,,6520,1018,0.8006,8,0
1987-06-28,4,4849820.0,Big River,Eugene O'Neill Theatre,191719.0,,29.22,,6561,1018,0.8056,8,0
1987-07-05,5,3920868.0,Big River,Eugene O'Neill Theatre,133044.0,,25.78,,5161,1018,0.6337,8,0
1987-07-12,6,4334994.0,Big River,Eugene O'Neill Theatre,163726.0,,35.98,,4550,1018,0.5587,8,0
1987-07-19,7,4426544.0,Big River,Eugene O'Neill Theatre,163867.0,,31.28,,5238,1018,0.6432,8,0
1987-07-26,8,4389338.0,Big River,Eugene O'Neill Theatre,165463.0,,27.1,,6105,1018,0.7496,8,0
1987-08-02,9,4413979.0,Big River,Eugene O'Neill Theatre,162782.0,,29.07,,5600,1018,0.6876,8,0
1987-08-09,10,4337879.0,Big River,Eugene O'Neill Theatre,190905.0,,29.87,,6392,1018,0.7849,8,0
1987-08-16,11,4578666.0,Big River,Eugene O'Neill Theatre,183166.0,,29.27,,6257,1018,0.7683,8,0
1987-08-23,12,4561045.0,Big River,Eugene O'Neill Theatre,178988.0,,29.52,,6063,1018,0.7445,8,0
1987-08-30,13,4576528.0,Big River,Eugene O'Neill Theatre,187893.0,,29.43,,6385,1018,0.784,8,0
1987-09-06,14,4179870.0,Big River,Eugene O'Neill Theatre,162467.0,,28.08,,5786,1018,0.7105,8,0
1987-09-13,15,3869250.0,Big River,Eugene O'Neill Theatre,150224.0,,25.13,,5979,1018,0.7342,8,0
1987-09-20,16,4258763.0,Big River,Eugene O'Neill Theatre,150224.0,,25.13,,5979,1018,0.7342,8,0
2003-07-06,6,12839131.0,Big River,American Airlines Theatre,172574.0,505080.0,32.02,91.25,5389,728,0.9253,0,8
2003-07-13,7,13268814.0,Big River,American Airlines Theatre,195504.0,505080.0,44.32,91.25,4411,728,0.7574,0,8
2003-07-20,8,13799938.0,Big River,American Airlines Theatre,207445.0,408120.0,45.79,91.25,4530,728,0.7778,0,8
2003-07-27,9,13897761.0,Big River,American Airlines Theatre,199770.0,408120.0,46.97,91.25,4253,728,0.7303,4,4
2003-08-03,10,13881124.0,Big River,American Airlines Theatre,254352.0,408120.0,48.9,91.25,5201,728,0.893,8,0
2003-08-10,11,14453666.0,Big River,American Airlines Theatre,258137.0,408120.0,48.45,91.25,5328,728,0.9148,8,0
2003-08-17,12,12169174.0,Big River,American Airlines Theatre,215556.0,357105.0,50.07,91.25,4305,728,0.8448,7,0
2003-08-24,13,13519354.0,Big River,American Airlines Theatre,258249.0,408120.0,50.0,91.25,5165,728,0.8868,8,0
2003-08-31,14,13800385.0,Big River,American Airlines Theatre,274791.0,408120.0,51.26,91.25,5361,728,0.9205,8,0
2003-09-07,15,9714778.0,Big River,American Airlines Theatre,247443.0,408120.0,47.54,91.25,5205,728,0.8937,8,0
2003-09-14,16,10422894.0,Big River,American Airlines Theatre,258840.0,408120.0,49.88,91.25,5189,728,0.891,8,0
2003-09-21,17,11815291.0,Big River,American Airlines Theatre,260008.0,408120.0,44.64,91.25,5824,728,1.0,8,0
2003-05-04,49,13978276.0,Bill Maher: Victory Begins at Home,Virginia Theatre,118401.0,570744.0,37.64,70.0,3146,1255,0.3133,0,8
2003-05-11,50,13957866.0,Bill Maher: Victory Begins at Home,Virginia Theatre,171296.0,570744.0,43.75,70.0,3915,1255,0.3899,8,0
2003-05-18,51,15765758.0,Bill Maher: Victory Begins at Home,Virginia Theatre,244164.0,570744.0,49.1,70.0,4973,1255,0.4953,8,0
2008-10-05,19,16587237.0,Billy Elliot: The Musical,Imperial Theatre,700757.0,729993.0,105.54,300.0,6640,1420,0.9352,0,5
2008-10-12,20,18558742.0,Billy Elliot: The Musical,Imperial Theatre,725960.0,730568.0,106.63,300.0,6808,1421,0.9582,0,5
2008-10-19,21,17964427.0,Billy Elliot: The Musical,Imperial Theatre,731471.0,730568.0,106.63,300.0,6860,1421,0.9655,0,5
2008-10-26,22,17209276.0,Billy Elliot: The Musical,Imperial Theatre,864793.0,874671.0,107.19,300.0,8068,1421,0.9463,0,6
2008-11-02,23,15656658.0,Billy Elliot: The Musical,Imperial Theatre,981223.0,1162877.0,103.11,300.0,9516,1421,0.8371,0,8
2008-11-09,24,17125792.0,Billy Elliot: The Musical,Imperial Theatre,1074139.0,1162877.0,104.42,300.0,10287,1421,0.9049,0,8
2008-11-16,25,16629335.0,Billy Elliot: The Musical,Imperial Theatre,793078.0,1018774.0,100.89,300.0,7861,1421,0.7903,4,3
2008-11-23,26,16602724.0,Billy Elliot: The Musical,Imperial Theatre,1057069.0,1162877.0,100.67,300.0,10500,1421,0.9236,8,0
2008-11-30,27,22329016.0,Billy Elliot: The Musical,Imperial Theatre,1245926.0,1162877.0,111.65,300.0,11159,1421,0.9816,8,0
2008-12-07,28,20328651.0,Billy Elliot: The Musical,Imperial Theatre,1228762.0,1162877.0,110.12,300.0,11158,1421,0.9815,8,0
2008-12-14,29,19744753.0,Billy Elliot: The Musical,Imperial Theatre,1226099.0,1162877.0,109.69,300.0,11178,1421,0.9833,8,0
2008-12-21,30,19700245.0,Billy Elliot: The Musical,Imperial Theatre,1207766.0,1162877.0,108.76,300.0,11105,1421,0.9769,8,0
2008-12-28,31,25307612.0,Billy Elliot: The Musical,Imperial Theatre,1346998.0,1162877.0,118.55,300.0,11362,1421,0.9995,8,0
2009-01-04,32,25690836.0,Billy Elliot: The Musical,Imperial Theatre,1358454.0,1162877.0,119.6,300.0,11358,1421,0.9991,8,0
2009-01-11,33,15896576.0,Billy Elliot: The Musical,Imperial Theatre,1221123.0,1189169.0,111.71,300.0,10931,1421,0.9616,8,0
2009-01-18,34,13882638.0,Billy Elliot: The Musical,Imperial Theatre,1149588.0,1189169.0,111.45,300.0,10315,1421,0.9074,8,0
2009-01-25,35,12684919.0,Billy Elliot: The Musical,Imperial Theatre,1096021.0,1189169.0,110.06,300.0,9958,1421,0.876,8,0
2009-02-01,36,11924371.0,Billy Elliot: The Musical,Imperial Theatre,1066492.0,1189169.0,106.35,300.0,10028,1421,0.8821,8,0
2009-02-08,37,12353028.0,Billy Elliot: The Musical,Imperial Theatre,1031690.0,1189169.0,106.68,300.0,9671,1421,0.8507,8,0
2009-02-15,38,14354031.0,Billy Elliot: The Musical,Imperial Theatre,1054838.0,1189169.0,110.32,300.0,9562,1421,0.8411,8,0
2009-02-22,39,15054535.0,Billy Elliot: The Musical,Imperial Theatre,1180058.0,1189169.0,107.44,300.0,10983,1421,0.9661,8,0
2009-03-01,40,13630245.0,Billy Elliot: The Musical,Imperial Theatre,986886.0,1189169.0,105.98,300.0,9312,1421,0.8191,8,0
2009-03-08,41,14270631.0,Billy Elliot: The Musical,Imperial Theatre,952298.0,1189169.0,101.45,300.0,9387,1421,0.8257,8,0
2009-03-15,42,16136907.0,Billy Elliot: The Musical,Imperial Theatre,1039706.0,1189169.0,103.93,300.0,10004,1421,0.88,8,0
2009-03-22,43,17391272.0,Billy Elliot: The Musical,Imperial Theatre,1188954.0,1189169.0,106.16,300.0,11200,1421,0.9852,8,0
2009-03-29,44,17119943.0,Billy Elliot: The Musical,Imperial Theatre,1146559.0,1189169.0,103.92,300.0,11033,1421,0.9705,8,0
2009-04-05,45,16940158.0,Billy Elliot: The Musical,Imperial Theatre,1043929.0,1155201.0,103.0,300.0,10135,1421,0.8915,8,0
2009-04-12,46,21432403.0,Billy Elliot: The Musical,Imperial Theatre,1207493.0,1155201.0,107.16,300.0,11268,1421,0.9912,8,0
2009-04-19,47,21303553.0,Billy Elliot: The Musical,Imperial Theatre,1182663.0,1155201.0,105.41,300.0,11220,1421,0.987,8,0
2009-04-26,48,19223495.0,Billy Elliot: The Musical,Imperial Theatre,1158561.0,1155201.0,103.74,300.0,11168,1421,0.9824,8,0
2009-05-03,49,18101242.0,Billy Elliot: The Musical,Imperial Theatre,1073711.0,1155201.0,103.03,300.0,10421,1421,0.9167,8,0
2009-05-10,50,18534867.0,Billy Elliot: The Musical,Imperial Theatre,1120203.0,1155201.0,105.03,300.0,10666,1421,0.9382,8,0
2009-05-17,51,19514195.0,Billy Elliot: The Musical,Imperial Theatre,1144260.0,1155201.0,103.48,300.0,11058,1421,0.9727,8,0
2009-05-24,52,20413145.0,Billy Elliot: The Musical,Imperial Theatre,1173790.0,1155201.0,106.03,300.0,11070,1421,0.9738,8,0
2009-05-31,1,19627191.0,Billy Elliot: The Musical,Imperial Theatre,1253482.0,1277980.0,111.34,300.0,11258,1421,0.9903,8,0
2009-06-07,2,19722193.0,Billy Elliot: The Musical,Imperial Theatre,1262792.0,1265320.0,113.14,300.0,11161,1421,0.9818,8,0
2009-06-14,3,22160996.0,Billy Elliot: The Musical,Imperial Theatre,1401380.0,1277980.0,123.26,300.0,11369,1421,1.0001,8,0
2009-06-21,4,20838044.0,Billy Elliot: The Musical,Imperial Theatre,1425426.0,1277980.0,125.37,300.0,11370,1421,1.0002,8,0
2009-06-28,5,21461025.0,Billy Elliot: The Musical,Imperial Theatre,1424911.0,1277980.0,125.34,300.0,11368,1421,1.0,8,0
2009-07-05,6,18757118.0,Billy Elliot: The Musical,Imperial Theatre,1351026.0,1253100.0,118.83,300.0,11369,1421,1.0001,8,0
2009-07-12,7,20084193.0,Billy Elliot: The Musical,Imperial Theatre,1435728.0,1277980.0,126.31,300.0,11367,1421,0.9999,8,0
2009-07-19,8,19917130.0,Billy Elliot: The Musical,Imperial Theatre,1443565.0,1277980.0,126.96,300.0,11370,1421,1.0002,8,0
2009-07-26,9,19929450.0,Billy Elliot: The Musical,Imperial Theatre,1419708.0,1277980.0,124.89,300.0,11368,1421,1.0,8,0
2009-08-02,10,18766072.0,Billy Elliot: The Musical,Imperial Theatre,1420249.0,1277980.0,124.98,300.0,11364,1421,0.9996,8,0
2009-08-09,11,19688134.0,Billy Elliot: The Musical,Imperial Theatre,1449415.0,1277980.0,127.52,300.0,11366,1421,0.9998,8,0
2009-08-16,12,19325547.0,Billy Elliot: The Musical,Imperial Theatre,1419673.0,1277980.0,124.86,300.0,11370,1421,1.0002,8,0
2009-08-23,13,17853840.0,Billy Elliot: The Musical,Imperial Theatre,1413725.0,1277980.0,124.36,300.0,11368,1421,1.0,8,0
2009-08-30,14,16940468.0,Billy Elliot: The Musical,Imperial Theatre,1398914.0,1277980.0,123.08,300.0,11366,1421,0.9998,8,0
2009-09-06,15,15811626.0,Billy Elliot: The Musical,Imperial Theatre,1422285.0,1277980.0,125.1,300.0,11369,1421,1.0001,8,0
2009-09-13,16,15410137.0,Billy Elliot: The Musical,Imperial Theatre,1375553.0,1277980.0,121.0,300.0,11368,1421,1.0,8,0
2009-09-20,17,16516117.0,Billy Elliot: The Musical,Imperial Theatre,1342233.0,1277980.0,118.05,300.0,11370,1421,1.0002,8,0
2009-09-27,18,17856709.0,Billy Elliot: The Musical,Imperial Theatre,1393384.0,1277980.0,122.54,300.0,11371,1421,1.0003,8,0
2009-10-04,19,17947579.0,Billy Elliot: The Musical,Imperial Theatre,1393270.0,1282580.0,122.52,300.0,11372,1421,1.0004,8,0
2009-10-11,20,20663380.0,Billy Elliot: The Musical,Imperial Theatre,1457463.0,1282580.0,128.17,300.0,11371,1421,1.0003,8,0
2009-10-18,21,21117858.0,Billy Elliot: The Musical,Imperial Theatre,1455524.0,1282580.0,128.03,300.0,11369,1421,1.0001,8,0
2009-10-25,22,20654738.0,Billy Elliot: The Musical,Imperial Theatre,1429330.0,1282580.0,125.69,300.0,11372,1421,1.0004,8,0
2009-11-01,23,18302315.0,Billy Elliot: The Musical,Imperial Theatre,1357268.0,1282580.0,120.53,300.0,11261,1421,0.9906,8,0
2009-11-08,24,20439301.0,Billy Elliot: The Musical,Imperial Theatre,1381812.0,1282580.0,122.87,300.0,11246,1421,0.9893,8,0
2009-11-15,25,20963289.0,Billy Elliot: The Musical,Imperial Theatre,1387830.0,1282580.0,123.03,300.0,11280,1421,0.9923,8,0
2009-11-22,26,19622534.0,Billy Elliot: The Musical,Imperial Theatre,1297066.0,1282580.0,120.46,300.0,10768,1421,0.9472,8,0
2009-11-29,27,25312362.0,Billy Elliot: The Musical,Imperial Theatre,1574502.0,1413920.0,138.5,300.0,11368,1421,1.0,8,0
2009-12-06,28,22980760.0,Billy Elliot: The Musical,Imperial Theatre,1426947.0,1282580.0,128.47,300.0,11107,1421,0.977,8,0
2009-12-13,29,20817711.0,Billy Elliot: The Musical,Imperial Theatre,1417238.0,1282580.0,126.44,300.0,11209,1421,0.986,8,0
2009-12-20,30,19707047.0,Billy Elliot: The Musical,Imperial Theatre,1314722.0,1282580.0,122.54,300.0,10729,1421,0.9438,8,0
2009-12-27,31,24334031.0,Billy Elliot: The Musical,Imperial Theatre,1573400.0,1442740.0,138.63,300.0,11350,1421,0.9984,8,0
2010-01-03,32,28089915.0,Billy Elliot: The Musical,Imperial Theatre,1663895.0,1529200.0,146.74,300.0,11339,1421,0.9974,8,0
2010-01-10,33,18754211.0,Billy Elliot: The Musical,Imperial Theatre,1195293.0,1327900.0,115.29,300.0,10368,1421,0.912,8,0
2010-01-17,34,17589763.0,Billy Elliot: The Musical,Imperial Theatre,1222638.0,1286995.0,114.65,300.0,10664,1421,0.9381,8,0
2010-01-24,35,14269367.0,Billy Elliot: The Musical,Imperial Theatre,1039267.0,1324300.0,105.07,300.0,9891,1421,0.8701,8,0
2010-01-31,36,13619685.0,Billy Elliot: The Musical,Imperial Theatre,1075181.0,1324300.0,103.37,300.0,10401,1421,0.9149,8,0
2010-02-07,37,12878034.0,Billy Elliot: The Musical,Imperial Theatre,1006956.0,1324300.0,98.73,300.0,10199,1421,0.8972,8,0
2010-02-14,38,15774093.0,Billy Elliot: The Musical,Imperial Theatre,1109442.0,1327900.0,113.68,300.0,9759,1421,0.8585,8,0
2010-02-21,39,17755740.0,Billy Elliot: The Musical,Imperial Theatre,1190501.0,1327900.0,109.57,300.0,10865,1421,0.9558,8,0
2010-02-28,40,14246757.0,Billy Elliot: The Musical,Imperial Theatre,940033.0,1327900.0,96.39,300.0,9752,1421,0.8578,8,0
2010-03-07,41,15227616.0,Billy Elliot: The Musical,Imperial Theatre,1031865.0,1327900.0,98.01,300.0,10528,1421,0.9261,8,0
2010-03-14,42,18747377.0,Billy Elliot: The Musical,Imperial Theatre,1124274.0,1327900.0,100.27,300.0,11212,1421,0.9863,8,0
2010-03-21,43,20836881.0,Billy Elliot: The Musical,Imperial Theatre,1207973.0,1327900.0,107.6,300.0,11226,1421,0.9875,8,0
2010-03-28,44,20739849.0,Billy Elliot: The Musical,Imperial Theatre,1196092.0,1327900.0,105.83,300.0,11302,1421,0.9942,8,0
2010-04-04,45,24454025.0,Billy Elliot: The Musical,Imperial Theatre,1339244.0,1327900.0,118.22,300.0,11328,1421,0.9965,8,0
2010-04-11,46,22531015.0,Billy Elliot: The Musical,Imperial Theatre,1261412.0,1327900.0,113.44,300.0,11120,1421,0.9782,8,0
2010-04-18,47,21220451.0,Billy Elliot: The Musical,Imperial Theatre,1179397.0,1327900.0,105.36,300.0,11194,1421,0.9847,8,0
2010-04-25,48,22133464.0,Billy Elliot: The Musical,Imperial Theatre,1221108.0,1327900.0,108.6,300.0,11244,1421,0.9891,8,0
2010-05-02,49,20712892.0,Billy Elliot: The Musical,Imperial Theatre,1098796.0,1327900.0,102.42,300.0,10728,1421,0.9437,8,0
2010-05-09,50,21744401.0,Billy Elliot: The Musical,Imperial Theatre,1116112.0,1327900.0,101.27,300.0,11021,1421,0.9695,8,0
2010-05-16,51,22465357.0,Billy Elliot: The Musical,Imperial Theatre,1153492.0,1327900.0,103.6,300.0,11134,1421,0.9794,8,0
2010-05-23,52,22897588.0,Billy Elliot: The Musical,Imperial Theatre,1176169.0,1327900.0,104.09,300.0,11300,1421,0.994,8,0
2010-05-30,1,22320539.0,Billy Elliot: The Musical,Imperial Theatre,1158564.0,1327900.0,103.07,300.0,11241,1421,0.9888,8,0
2010-06-06,2,20741224.0,Billy Elliot: The Musical,Imperial Theatre,1015157.0,1327900.0,98.32,300.0,10325,1421,0.9083,8,0
2010-06-13,3,21958013.0,Billy Elliot: The Musical,Imperial Theatre,1139456.0,1327900.0,103.08,300.0,11054,1421,0.9724,8,0
2010-06-20,4,21957198.0,Billy Elliot: The Musical,Imperial Theatre,1107337.0,1327900.0,101.41,300.0,10919,1421,0.9605,8,0
2010-06-27,5,22321138.0,Billy Elliot: The Musical,Imperial Theatre,1172529.0,1327900.0,103.71,300.0,11306,1421,0.9945,8,0
